IMEI,Time-UTC,Date,Lat,Lon,Alt-m,Alt-ft,V_Vel-m/s,V_Vel-ft/s
300234064804710,12:24:20 AM,2019-08-07,28.1894333,-80.3654667,0,0,0,0
300234064804710,12:23:52 AM,2019-08-07,28.1893667,-80.36545,2,8,-2,-5
300234064804710,12:23:18 AM,2019-08-07,28.1892833,-80.3654667,0,0,0,-1
300234064804710,12:23:10 AM,2019-08-07,28.1892667,-80.36545,-1,-2,0,-1
300234064804710,12:22:16 AM,2019-08-07,28.1891333,-80.36545,-2,-6,0,0
300234064804710,12:21:46 AM,2019-08-07,28.1890667,-80.36545,2,6,0,-1
300234064804710,12:21:17 AM,2019-08-07,28.1889833,-80.36545,3,8,0,0
300234064804710,12:20:45 AM,2019-08-07,28.18895,-80.3654333,-1,-4,0,0
300234064804710,12:20:15 AM,2019-08-07,28.1889,-80.3654667,0,0,0,0
300234064804710,12:19:45 AM,2019-08-07,28.1888,-80.3654667,1,3,0,0
300234064804710,12:19:17 AM,2019-08-07,28.1887167,-80.36545,1,2,0,-1
300234064804710,12:18:47 AM,2019-08-07,28.1886667,-80.3654667,0,-2,0,0
300234064804710,12:18:17 AM,2019-08-07,28.1885667,-80.3654333,1,3,0,1
300234064804710,12:17:49 AM,2019-08-07,28.1885,-80.3654667,1,2,-2,-6
300234064804710,12:17:16 AM,2019-08-07,28.1884333,-80.36545,0,-1,0,-1
300234064804710,12:16:46 AM,2019-08-07,28.1883833,-80.3654833,2,7,0,0
300234064804710,12:16:18 AM,2019-08-07,28.1883167,-80.3654667,1,4,-1,-3
300234064804710,12:15:48 AM,2019-08-07,28.1882333,-80.36545,1,4,0,-1
300234064804710,12:15:18 AM,2019-08-07,28.1881667,-80.3654667,0,1,0,0
300234064804710,12:14:47 AM,2019-08-07,28.1880667,-80.3654833,5,15,0,-1
300234064804710,12:14:17 AM,2019-08-07,28.18805,-80.3655167,10,31,0,0
300234064804710,12:13:50 AM,2019-08-07,28.18795,-80.36545,4,13,-1,-4
300234064804710,12:13:19 AM,2019-08-07,28.1878667,-80.3654667,4,14,-1,-2
300234064804710,12:12:49 AM,2019-08-07,28.1878167,-80.3654667,1,2,1,2
300234064804710,12:12:20 AM,2019-08-07,28.18775,-80.36545,0,0,0,1
300234064804710,12:11:48 AM,2019-08-07,28.1876833,-80.3654333,3,11,0,0
300234064804710,12:11:20 AM,2019-08-07,28.1876167,-80.3654667,0,0,0,0
300234064804710,12:10:50 AM,2019-08-07,28.1875333,-80.3654833,1,3,0,-1
300234064804710,12:10:20 AM,2019-08-07,28.1874833,-80.3655,1,5,0,-1
300234064804710,12:09:50 AM,2019-08-07,28.1874167,-80.3655,1,3,-1,-2
300234064804710,12:09:19 AM,2019-08-07,28.1873333,-80.3655333,6,19,0,0
300234064804710,12:08:49 AM,2019-08-07,28.18725,-80.3655333,2,8,-1,-2
300234064804710,12:08:19 AM,2019-08-07,28.1872167,-80.3655,1,3,0,1
300234064804710,12:07:49 AM,2019-08-07,28.1871333,-80.3655167,2,6,0,0
300234064804710,12:07:19 AM,2019-08-07,28.1871167,-80.3655167,-10,-33,-1,-2
300234064804710,12:06:50 AM,2019-08-07,28.1870167,-80.3655333,2,6,0,0
300234064804710,12:06:22 AM,2019-08-07,28.18695,-80.3655333,2,8,-1,-2
300234064804710,12:05:50 AM,2019-08-07,28.18685,-80.3655,6,20,0,-1
300234064804710,12:05:20 AM,2019-08-07,28.1868167,-80.3655333,5,16,0,0
300234064804710,12:04:50 AM,2019-08-07,28.1867667,-80.36555,2,8,0,0
300234064804710,12:04:20 AM,2019-08-07,28.1866833,-80.3655333,1,4,0,-1
300234064804710,12:03:51 AM,2019-08-07,28.1866,-80.3655667,3,9,0,0
300234064804710,12:03:23 AM,2019-08-07,28.18655,-80.36555,1,4,-1,-2
300234064804710,12:02:51 AM,2019-08-07,28.18645,-80.3655667,7,22,-1,-2
300234064804710,12:02:21 AM,2019-08-07,28.1864333,-80.3655167,0,0,0,-1
300234064804710,12:01:51 AM,2019-08-07,28.1863667,-80.3655667,3,9,0,2
300234064804710,12:01:23 AM,2019-08-07,28.1863,-80.3655833,0,-2,1,2
300234064804710,12:00:53 AM,2019-08-07,28.1862167,-80.3655833,0,-1,0,-2
300234064804710,11:59:52 PM,2019-08-06,28.1860833,-80.3656,0,0,0,0
300234064804710,11:59:22 PM,2019-08-06,28.186,-80.36555,-8,-25,0,-1
300234064804710,11:58:54 PM,2019-08-06,28.1859333,-80.3656,2,7,0,0
300234064804710,11:58:21 PM,2019-08-06,28.1858333,-80.3656,1,2,0,-1
300234064804710,11:57:24 PM,2019-08-06,28.1857333,-80.3656,-3,-9,0,0
300234064804710,11:56:53 PM,2019-08-06,28.1856333,-80.3655833,-3,-9,-1,-2
300234064804710,11:56:23 PM,2019-08-06,28.1855833,-80.3656,-2,-6,0,-1
300234064804710,11:55:56 PM,2019-08-06,28.1855,-80.3656,-2,-6,-1,-3
300234064804710,11:55:25 PM,2019-08-06,28.18545,-80.3656167,-2,-7,0,0
300234064804710,11:54:55 PM,2019-08-06,28.1853667,-80.3656,2,5,0,0
300234064804710,11:54:26 PM,2019-08-06,28.1853,-80.3656167,-1,-4,-1,-3
300234064804710,11:53:54 PM,2019-08-06,28.1851833,-80.3656333,8,27,0,0
300234064804710,11:53:24 PM,2019-08-06,28.1851667,-80.3656167,-3,-8,0,1
300234064804710,11:52:57 PM,2019-08-06,28.1850833,-80.3656167,-1,-3,-1,-2
300234064804710,11:52:24 PM,2019-08-06,28.1849833,-80.3655667,-1,-3,0,1
300234064804710,11:51:56 PM,2019-08-06,28.1849333,-80.3656,-1,-3,0,-1
300234064804710,11:51:25 PM,2019-08-06,28.1848667,-80.3656,-4,-12,0,1
300234064804710,11:50:55 PM,2019-08-06,28.1847833,-80.3656167,-1,-2,-1,-2
300234064804710,11:50:28 PM,2019-08-06,28.1847,-80.3655833,0,-1,0,-2
300234064804710,11:49:55 PM,2019-08-06,28.18465,-80.3655667,-5,-15,0,1
300234064804710,11:49:25 PM,2019-08-06,28.18455,-80.3655667,-8,-27,0,0
300234064804710,11:48:56 PM,2019-08-06,28.1845,-80.3656,0,0,0,1
300234064804710,11:48:27 PM,2019-08-06,28.1844167,-80.3656,2,7,0,1
300234064804710,11:47:56 PM,2019-08-06,28.1843667,-80.3656167,-3,-11,0,-1
300234064804710,11:47:26 PM,2019-08-06,28.1842833,-80.3656,4,13,0,1
300234064804710,11:46:56 PM,2019-08-06,28.1842167,-80.3656167,-1,-5,0,0
300234064804710,11:46:26 PM,2019-08-06,28.18415,-80.3656,-1,-4,0,-1
300234064804710,11:45:59 PM,2019-08-06,28.1841,-80.3656167,2,8,-1,-2
300234064804710,11:45:29 PM,2019-08-06,28.1840333,-80.3656167,0,1,0,-1
300234064804710,11:44:57 PM,2019-08-06,28.18395,-80.3656167,1,2,0,1
300234064804710,11:44:27 PM,2019-08-06,28.1839,-80.3656333,-1,-3,0,-1
300234064804710,11:44:00 PM,2019-08-06,28.1838333,-80.3656167,-2,-6,-1,-3
300234064804710,11:43:27 PM,2019-08-06,28.1837167,-80.3656167,4,13,1,3
300234064804710,11:42:59 PM,2019-08-06,28.1836667,-80.3656333,-1,-2,0,-1
300234064804710,11:42:29 PM,2019-08-06,28.1836167,-80.3656333,-2,-8,0,1
300234064804710,11:41:58 PM,2019-08-06,28.1835,-80.3656167,6,19,1,2
300234064804710,11:41:28 PM,2019-08-06,28.18345,-80.3656333,2,8,0,0
300234064804710,11:40:58 PM,2019-08-06,28.1834,-80.3656333,1,3,0,2
300234064804710,11:40:31 PM,2019-08-06,28.18335,-80.36565,0,1,0,-1
300234064804710,11:40:00 PM,2019-08-06,28.1832667,-80.3656333,0,0,1,2
300234064804710,11:39:30 PM,2019-08-06,28.1832167,-80.3656333,-2,-7,0,1
300234064804710,11:38:59 PM,2019-08-06,28.1831833,-80.3656667,-2,-7,0,-1
300234064804710,11:38:29 PM,2019-08-06,28.1830833,-80.3656667,-1,-2,0,-1
300234064804710,11:37:59 PM,2019-08-06,28.1830167,-80.3656667,-4,-13,0,0
300234064804710,11:37:31 PM,2019-08-06,28.1829333,-80.3656667,-2,-6,0,0
300234064804710,11:37:01 PM,2019-08-06,28.1828667,-80.3656667,1,5,0,1
300234064804710,11:36:31 PM,2019-08-06,28.1827833,-80.3656667,2,5,0,0
300234064804710,11:36:00 PM,2019-08-06,28.1827167,-80.3656667,1,5,0,1
300234064804710,11:35:32 PM,2019-08-06,28.1826667,-80.3656667,0,0,0,-1
300234064804710,11:35:03 PM,2019-08-06,28.1826,-80.3656667,0,0,0,-1
300234064804710,11:34:32 PM,2019-08-06,28.1825167,-80.3656833,0,-1,0,-1
300234064804710,11:34:02 PM,2019-08-06,28.18245,-80.3656833,2,8,0,0
300234064804710,11:33:31 PM,2019-08-06,28.1823333,-80.36565,10,33,1,2
300234064804710,11:33:01 PM,2019-08-06,28.1823,-80.3656667,0,-1,0,1
300234064804710,11:32:31 PM,2019-08-06,28.1822333,-80.3657,5,15,0,0
300234064804710,11:32:01 PM,2019-08-06,28.1822,-80.3657167,-2,-8,0,1
300234064804710,11:31:31 PM,2019-08-06,28.1821167,-80.3657333,-1,-3,0,-1
300234064804710,11:31:02 PM,2019-08-06,28.1820333,-80.3657333,0,1,0,0
300234064804710,11:30:34 PM,2019-08-06,28.1819667,-80.3657167,2,6,-1,-2
300234064804710,11:30:09 PM,2019-08-06,28.1819,-80.3657333,-1,-3,0,-1
300234064804710,11:29:53 PM,2019-08-06,28.1818667,-80.3657333,-2,-5,0,0
300234064804710,11:29:01 PM,2019-08-06,28.1817333,-80.36575,4,13,0,0
300234064804710,11:28:31 PM,2019-08-06,28.1816833,-80.36575,-1,-5,0,0
300234064804710,11:28:02 PM,2019-08-06,28.1816,-80.36575,1,5,0,0
300234064804710,11:27:34 PM,2019-08-06,28.18155,-80.36575,2,8,0,-1
300234064804710,11:27:02 PM,2019-08-06,28.1814833,-80.36575,1,2,0,1
300234064804710,11:26:34 PM,2019-08-06,28.1814333,-80.3657667,-2,-7,-1,-2
300234064804710,11:26:04 PM,2019-08-06,28.1813167,-80.36575,3,9,-1,-3
300234064804710,11:25:34 PM,2019-08-06,28.1812667,-80.36575,3,11,0,-1
300234064804710,11:25:04 PM,2019-08-06,28.1812,-80.3657333,0,1,0,-1
300234064804710,11:24:34 PM,2019-08-06,28.1811167,-80.3657333,1,4,0,0
300234064804710,11:24:03 PM,2019-08-06,28.1810333,-80.3657333,1,4,0,1
300234064804710,11:23:33 PM,2019-08-06,28.18095,-80.3657167,2,8,0,-1
300234064804710,11:23:06 PM,2019-08-06,28.1808833,-80.3657,2,8,-1,-3
300234064804710,11:22:33 PM,2019-08-06,28.1808,-80.3657167,1,4,0,1
300234064804710,11:22:14 PM,2019-08-06,28.18075,-80.3657167,2,5,0,0
300234064804710,11:20:39 PM,2019-08-06,28.1805167,-80.3657333,3,9,0,0
300234064804710,11:20:09 PM,2019-08-06,28.1804333,-80.3657333,2,6,0,0
300234064804710,11:19:39 PM,2019-08-06,28.1803667,-80.3657167,1,2,0,-2
300234064804710,11:19:10 PM,2019-08-06,28.1802833,-80.3657167,-1,-4,0,0
300234064804710,11:18:41 PM,2019-08-06,28.1802,-80.3657167,0,1,0,-2
300234064804710,11:18:10 PM,2019-08-06,28.1801333,-80.3657167,0,1,0,-1
300234064804710,11:17:42 PM,2019-08-06,28.1800667,-80.3657,-1,-4,0,0
300234064804710,11:17:10 PM,2019-08-06,28.1799667,-80.3656833,-1,-4,0,-1
300234064804710,11:16:40 PM,2019-08-06,28.17995,-80.3655833,-7,-23,0,2
300234064804710,11:16:12 PM,2019-08-06,28.1798333,-80.3657167,-3,-10,-1,-4
300234064804710,11:15:43 PM,2019-08-06,28.17975,-80.3657167,0,-1,-1,-3
300234064804710,11:15:13 PM,2019-08-06,28.1796667,-80.3657167,-1,-2,0,-1
300234064804710,11:14:41 PM,2019-08-06,28.1796167,-80.3657167,1,2,0,0
300234064804710,11:14:11 PM,2019-08-06,28.1795333,-80.3657,2,8,0,1
300234064804710,11:13:43 PM,2019-08-06,28.17945,-80.3657,1,5,0,0
300234064804710,11:13:11 PM,2019-08-06,28.1793667,-80.3657,0,0,0,0
300234064804710,11:12:31 PM,2019-08-06,28.1792667,-80.3657,-1,-4,0,1
300234064804710,11:10:25 PM,2019-08-06,28.17895,-80.3657333,2,7,0,-1
300234064804710,11:09:57 PM,2019-08-06,28.1788833,-80.36575,3,10,-2,-5
300234064804710,11:09:25 PM,2019-08-06,28.1788,-80.3657667,6,19,1,2
300234064804710,11:08:54 PM,2019-08-06,28.17875,-80.3657833,4,12,0,-1
300234064804710,11:08:24 PM,2019-08-06,28.1786667,-80.3658167,1,2,0,0
300234064804710,11:07:56 PM,2019-08-06,28.1786167,-80.3658,0,0,-1,-3
300234064804710,11:07:24 PM,2019-08-06,28.1785,-80.3658167,1,3,0,1
300234064804710,11:07:18 PM,2019-08-06,28.1785,-80.3658167,1,4,0,-1
300234064804710,11:06:43 PM,2019-08-06,28.1784167,-80.3658333,1,4,0,1
300234064804710,11:05:50 PM,2019-08-06,28.1783,-80.3658667,2,6,1,2
300234064804710,11:05:22 PM,2019-08-06,28.1782333,-80.3658667,0,-1,0,0
300234064804710,11:04:52 PM,2019-08-06,28.1781333,-80.3658667,1,2,0,0
300234064804710,11:03:01 PM,2019-08-06,28.1778667,-80.3658833,3,10,0,0
300234064804710,11:02:31 PM,2019-08-06,28.1778,-80.3658833,5,17,0,-1
300234064804710,11:02:04 PM,2019-08-06,28.1777333,-80.3658833,1,3,-1,-2
300234064804710,11:01:33 PM,2019-08-06,28.1776333,-80.3659,0,2,-1,-3
300234064804710,11:01:04 PM,2019-08-06,28.1775667,-80.3659,3,9,-1,-2
300234064804710,10:59:31 PM,2019-08-06,28.1773333,-80.3659167,1,4,0,0
300234064804710,10:59:08 PM,2019-08-06,28.1772667,-80.3659167,1,3,0,0
300234064804710,10:55:12 PM,2019-08-06,28.1766833,-80.3659333,3,11,0,0
300234064804710,10:54:45 PM,2019-08-06,28.1766167,-80.3659333,0,0,-1,-2
300234064804710,10:54:13 PM,2019-08-06,28.17655,-80.3659167,2,6,0,0
300234064804710,10:53:43 PM,2019-08-06,28.1764833,-80.36595,8,27,0,0
300234064804710,10:53:13 PM,2019-08-06,28.1764,-80.3659667,-4,-12,0,1
300234064804710,10:52:43 PM,2019-08-06,28.1763667,-80.36595,-5,-17,0,-1
300234064804710,10:52:15 PM,2019-08-06,28.1762667,-80.3659667,-2,-5,0,-1
300234064804710,10:51:45 PM,2019-08-06,28.1761667,-80.3659667,-1,-2,-1,-3
300234064804710,10:51:14 PM,2019-08-06,28.1761,-80.3659833,-2,-6,0,-1
300234064804710,10:50:46 PM,2019-08-06,28.1760333,-80.3659833,1,3,0,-1
300234064804710,10:50:16 PM,2019-08-06,28.17595,-80.3659833,2,7,0,0
300234064804710,10:49:46 PM,2019-08-06,28.1758667,-80.366,4,14,-1,-2
300234064804710,10:49:14 PM,2019-08-06,28.1757833,-80.366,-1,-3,0,0
300234064804710,10:46:57 PM,2019-08-06,28.1754333,-80.3660333,3,11,0,1
300234064804710,10:45:37 PM,2019-08-06,28.1752333,-80.3660667,2,7,0,0
300234064804710,10:44:27 PM,2019-08-06,28.1750667,-80.3660833,0,1,-1,-2
300234064804710,10:43:58 PM,2019-08-06,28.175,-80.3660833,0,1,0,0
300234064804710,10:43:30 PM,2019-08-06,28.1749333,-80.3661,1,4,0,-1
300234064804710,10:42:58 PM,2019-08-06,28.1748333,-80.3661333,0,0,0,0
300234064804710,10:42:30 PM,2019-08-06,28.1747833,-80.3661167,2,8,0,-1
300234064804710,10:41:59 PM,2019-08-06,28.1747167,-80.3661333,0,1,0,0
300234064804710,10:41:29 PM,2019-08-06,28.17465,-80.3661333,5,16,-1,-2
300234064804710,10:41:01 PM,2019-08-06,28.1745833,-80.36615,1,3,0,-1
300234064804710,10:40:31 PM,2019-08-06,28.1745,-80.3661667,1,5,0,0
300234064804710,10:38:20 PM,2019-08-06,28.1742167,-80.3662333,-2,-6,0,0
300234064804710,10:37:51 PM,2019-08-06,28.1741333,-80.3662333,0,1,0,0
300234064804710,10:37:21 PM,2019-08-06,28.1740833,-80.36625,0,1,0,1
300234064804710,10:36:53 PM,2019-08-06,28.1740167,-80.3662833,2,8,0,1
300234064804710,10:36:23 PM,2019-08-06,28.1739333,-80.3663,4,14,-1,-2
300234064804710,10:35:52 PM,2019-08-06,28.1738667,-80.3663,5,16,0,-1
300234064804710,10:35:21 PM,2019-08-06,28.1738,-80.3663333,2,8,0,0
300234064804710,10:34:52 PM,2019-08-06,28.1737667,-80.3663333,1,5,0,1
300234064804710,10:34:24 PM,2019-08-06,28.17365,-80.3663167,5,17,0,0
300234064804710,10:33:53 PM,2019-08-06,28.1736,-80.36635,3,11,-1,-2
300234064804710,10:33:25 PM,2019-08-06,28.1735167,-80.36635,4,14,-1,-3
300234064804710,10:32:53 PM,2019-08-06,28.1734333,-80.3663667,4,12,0,-1
300234064804710,10:32:23 PM,2019-08-06,28.1733833,-80.3663667,7,22,0,1
300234064804710,10:32:08 PM,2019-08-06,28.17335,-80.3663833,3,10,0,0
300234064804710,10:28:26 PM,2019-08-06,28.1728333,-80.3664333,4,14,-1,-3
300234064804710,10:27:54 PM,2019-08-06,28.1727833,-80.3664667,4,11,0,1
300234064804710,10:27:26 PM,2019-08-06,28.1727,-80.36645,5,15,0,-1
300234064804710,10:26:55 PM,2019-08-06,28.1726167,-80.36645,6,20,0,1
300234064804710,10:26:25 PM,2019-08-06,28.1725667,-80.3664833,6,19,0,0
300234064804710,10:25:55 PM,2019-08-06,28.17255,-80.3664833,1,2,1,2
300234064804710,10:25:25 PM,2019-08-06,28.1724167,-80.3665167,6,19,0,-1
300234064804710,10:24:57 PM,2019-08-06,28.1723667,-80.3665333,2,8,0,-1
300234064804710,10:24:25 PM,2019-08-06,28.1723333,-80.3665667,7,25,0,0
300234064804710,10:23:57 PM,2019-08-06,28.1722333,-80.3665333,5,17,0,-1
300234064804710,10:23:26 PM,2019-08-06,28.17215,-80.3665833,3,11,0,0
300234064804710,10:22:56 PM,2019-08-06,28.1721,-80.3665667,2,8,1,2
300234064804710,10:22:28 PM,2019-08-06,28.1720167,-80.3666,2,6,-1,-3
300234064804710,10:21:55 PM,2019-08-06,28.17195,-80.3665833,4,12,0,1
300234064804710,10:21:48 PM,2019-08-06,28.1719333,-80.3666,4,13,0,1
300234064804710,10:18:54 PM,2019-08-06,28.1715167,-80.3666667,6,19,-1,-4
300234064804710,10:18:23 PM,2019-08-06,28.1714667,-80.3666667,3,8,0,0
300234064804710,10:17:52 PM,2019-08-06,28.1714,-80.3666667,7,23,0,0
300234064804710,10:17:25 PM,2019-08-06,28.1713167,-80.3666667,8,25,-1,-2
300234064804710,10:16:53 PM,2019-08-06,28.1712667,-80.3667,2,7,0,-1
300234064804710,10:16:23 PM,2019-08-06,28.1712,-80.3667167,8,25,0,1
300234064804710,10:15:53 PM,2019-08-06,28.1710833,-80.3667,7,22,0,0
300234064804710,10:15:25 PM,2019-08-06,28.1710167,-80.3667333,2,8,-1,-4
300234064804710,10:14:55 PM,2019-08-06,28.1709667,-80.36675,1,5,0,-1
300234064804710,10:14:25 PM,2019-08-06,28.1709,-80.3667167,6,21,0,1
300234064804710,10:13:54 PM,2019-08-06,28.1708,-80.36675,6,19,-1,-2
300234064804710,10:13:23 PM,2019-08-06,28.1707333,-80.36675,2,8,1,4
300234064804710,10:12:54 PM,2019-08-06,28.1706167,-80.36675,2,7,0,1
300234064804710,10:12:24 PM,2019-08-06,28.1705833,-80.3668,1,4,1,2
300234064804710,10:11:54 PM,2019-08-06,28.17055,-80.3667,24,78,0,-1
300234064804710,10:11:26 PM,2019-08-06,28.1704333,-80.3668,3,9,0,0
300234064804710,10:10:54 PM,2019-08-06,28.17035,-80.3668167,2,8,0,1
300234064804710,10:09:04 PM,2019-08-06,28.1700833,-80.3668667,3,11,-1,-3
300234064804710,10:08:34 PM,2019-08-06,28.1699833,-80.3669167,0,-1,0,-1
300234064804710,10:08:05 PM,2019-08-06,28.1699333,-80.3669167,3,9,0,-1
300234064804710,10:07:33 PM,2019-08-06,28.1698833,-80.36695,4,14,0,1
300234064804710,10:07:03 PM,2019-08-06,28.1697667,-80.3669333,3,11,0,0
300234064804710,10:06:33 PM,2019-08-06,28.1697167,-80.36695,-2,-5,0,1
300234064804710,10:06:05 PM,2019-08-06,28.1696333,-80.3669833,5,17,-1,-4
300234064804710,10:05:35 PM,2019-08-06,28.1695667,-80.3669833,4,14,0,0
300234064804710,10:05:05 PM,2019-08-06,28.1695,-80.367,5,15,0,0
300234064804710,10:04:34 PM,2019-08-06,28.16945,-80.3670333,1,4,0,0
300234064804710,10:04:04 PM,2019-08-06,28.1693833,-80.3669833,11,37,0,1
300234064804710,10:03:37 PM,2019-08-06,28.1692833,-80.36705,4,13,0,0
300234064804710,10:03:04 PM,2019-08-06,28.1691833,-80.36705,2,5,1,2
300234064804710,10:02:35 PM,2019-08-06,28.1691333,-80.3671,3,10,0,-1
300234064804710,10:02:06 PM,2019-08-06,28.16905,-80.3671167,3,9,0,-2
300234064804710,10:01:37 PM,2019-08-06,28.169,-80.3671167,2,7,-1,-4
300234064804710,10:01:05 PM,2019-08-06,28.1689,-80.3671167,5,15,0,-1
300234064804710,10:00:34 PM,2019-08-06,28.1688167,-80.3671333,1,3,0,1
300234064804710,10:00:07 PM,2019-08-06,28.1687833,-80.3671333,4,12,0,0
300234064804710,09:59:37 PM,2019-08-06,28.1686833,-80.3671667,4,13,-1,-3
300234064804710,09:59:07 PM,2019-08-06,28.1686333,-80.3671833,0,0,0,1
300234064804710,09:58:38 PM,2019-08-06,28.1685667,-80.3671833,5,16,-1,-2
300234064804710,09:58:06 PM,2019-08-06,28.1684833,-80.3672167,5,15,0,-1
300234064804710,09:57:36 PM,2019-08-06,28.1684,-80.3672167,6,19,0,0
300234064804710,09:57:06 PM,2019-08-06,28.16835,-80.3672167,4,13,0,-1
300234064804710,09:56:36 PM,2019-08-06,28.16825,-80.3672833,-6,-21,0,0
300234064804710,09:56:08 PM,2019-08-06,28.1681833,-80.36725,6,19,-1,-2
300234064804710,09:55:38 PM,2019-08-06,28.1681167,-80.3672667,6,19,0,0
300234064804710,09:55:09 PM,2019-08-06,28.1680333,-80.3672667,6,18,-1,-2
300234064804710,09:54:37 PM,2019-08-06,28.1679333,-80.3673,6,19,0,1
300234064804710,09:54:07 PM,2019-08-06,28.1678833,-80.3673167,3,10,0,-1
300234064804710,09:53:37 PM,2019-08-06,28.1678,-80.3673333,3,9,0,-1
300234064804710,09:53:09 PM,2019-08-06,28.1677333,-80.3673333,5,18,-1,-2
300234064804710,09:52:39 PM,2019-08-06,28.1676667,-80.3673333,3,8,-1,-2
300234064804710,09:52:09 PM,2019-08-06,28.1675667,-80.3673667,4,14,0,0
300234064804710,09:51:40 PM,2019-08-06,28.1675167,-80.3673833,4,13,-1,-2
300234064804710,09:51:08 PM,2019-08-06,28.1674833,-80.3674167,7,25,0,0
300234064804710,09:50:38 PM,2019-08-06,28.1674,-80.3674,12,39,0,0
300234064804710,09:50:10 PM,2019-08-06,28.1673,-80.3674167,6,19,0,0
300234064804710,09:49:40 PM,2019-08-06,28.1672167,-80.3674333,0,1,0,-2
300234064804710,09:49:10 PM,2019-08-06,28.1671333,-80.3674667,6,21,-1,-2
300234064804710,09:48:41 PM,2019-08-06,28.1670667,-80.3674833,5,17,0,0
300234064804710,09:48:09 PM,2019-08-06,28.167,-80.3674833,5,17,0,0
300234064804710,09:47:39 PM,2019-08-06,28.1668833,-80.3675333,7,23,0,2
300234064804710,09:47:09 PM,2019-08-06,28.1668,-80.3675333,-1,-5,0,1
300234064804710,09:46:39 PM,2019-08-06,28.16675,-80.3675667,5,16,0,0
300234064804710,09:46:10 PM,2019-08-06,28.1666667,-80.3676167,0,0,0,2
300234064804710,09:45:41 PM,2019-08-06,28.1666,-80.3676333,5,15,0,-1
300234064804710,09:45:11 PM,2019-08-06,28.1665333,-80.3676333,3,10,0,-1
300234064804710,09:44:40 PM,2019-08-06,28.16645,-80.3676667,13,41,0,-1
300234064804710,09:44:10 PM,2019-08-06,28.16635,-80.3676833,4,13,0,1
300234064804710,09:43:42 PM,2019-08-06,28.1662833,-80.3677167,7,24,-1,-3
300234064804710,09:43:10 PM,2019-08-06,28.1662167,-80.3677167,14,45,1,2
